#  MJD_start[days]  MJD_stop[days]
   54987.17058123   54987.50397552
   54987.50500112   54987.83841094
   54987.83945245   54988.17285352
   54988.17390382   54988.50731187
   54988.50832835   54988.84174231
   54988.84276620   54989.17616954
   54989.17967723   54989.51309680
   54989.51412074   54989.84752715
   54989.84856751   54990.18200170
   54990.18303720   54990.51645680
   54990.51746759   54990.85087465
   54990.85194774   54991.18535474
   54991.18644844   54991.29535668
   54991.29958731   54991.63299323
   54991.63403990   54991.96744850
   54991.96844517   54992.08023863
   54992.11791471   54992.16187703
   54992.16311839   54992.36447720
   54992.36613786   54992.69953775
   54992.70052531   54993.03393707
   54993.03495859   54993.08203570
   54993.08531684   54993.41874114
   54993.41978716   54993.75318429
   54993.75420418   54994.06544274
   54994.06777250   54994.40117426
   54994.40220466   54994.73560623
   54994.73667394   54995.07008599
   54995.08744480   54995.42151632
   54995.42255489   54995.51585268
   54995.55811514   54995.62213210
   54995.62343754   54995.95684387
   54995.96035072   54996.29374173
   54996.29471779   54996.62811851
   54996.62914997   54996.96254470
   54996.96357451   54997.07390832
   54997.28143703   54997.39575065
   54997.39763693   54997.73103960
   54997.73210722   54998.06551705
   54998.06657875   54998.39998530
   54998.40237385   54998.73641080
   54998.73741788   54999.07082413
   54999.07185764   54999.40526388
   54999.40634485   54999.50543614
   54999.50789539   54999.66713262
   54999.73166231   54999.79880122
   55000.05997495   55000.39340756
   55000.39443362   55000.72783414
   55000.72884687   55001.06226222
   55001.06478811   55001.39871428
   55001.39988474   55001.73328846
   55001.73433653   55002.06772769
   55002.06871560   55002.40211345
   55002.40317544   55002.73657303
   55002.73755748   55003.07095441
   55003.07197698   55003.40537093
   55003.40642281   55003.73982363
   55003.74081352   55004.07422205
   55004.07522150   55004.40862366
   55004.40963150   55004.74303046
   55004.74410459   55005.07750833
   55005.07850776   55005.30088367
   55005.30296835   55005.63638034
   55005.65236037   55005.98576862
   55005.98684248   55006.05310190
   55006.05531645   55006.38872435
   55006.38977518   55006.72318660
   55006.72435005   55007.05775280
   55007.05878133   55007.39219278
   55007.39327921   55007.72669053
   55007.72772880   55008.06113041
   55008.06217231   55008.39558250
   55008.39662386   55008.73001966
   55008.73110707   55009.06451264
   55009.06554873   55009.39894880
   55009.40001640   55009.73341870
   55009.73449844   55009.76188377
   55009.76350194   55010.09692129
   55010.09795176   55010.43135991
   55010.43242497   55010.76583403
   55010.76687906   55011.10029514
   55011.10135495   55011.43474953
   55011.43584342   55011.69912536
   55011.79025871   55011.91361045
   55012.03687884   55012.37026682
   55012.37132609   55012.70471705
   55012.70574778   55012.75241250
   55012.75464290   55012.79967347
   55012.80284816   55013.00663960
   55013.01136068   55013.34475143
   55013.34849178   55013.68189893
   55013.68550792   55013.91913376
   55013.92296426   55013.94115529
   55013.94515438   55013.96414805
   55013.99240101   55014.31063356
   55014.32078622   55014.36464033
   55014.36577475   55014.69918696
   55014.70020966   55015.03360986
   55015.03460377   55015.36804559
   55015.36918697   55015.70259828
   55015.70361109   55016.03701781
   55016.03950468   55016.37348389
   55016.37464928   55016.70806105
   55016.70926419   55017.04267515
   55017.04387071   55017.37727602
   55017.37845359   55017.71185750
   55017.71305432   55018.04646105
   55018.04770261   55018.38111608
   55018.38467853   55018.71808159
   55018.71925915   55018.79929950
   55018.80678781   55018.86635960
   55018.86769206   55019.20110461
   55019.20237058   55019.53577712
   55019.53680166   55019.87020927
   55019.87127158   55019.99648399
   55020.00707836   55020.09676651
   55022.25673346   55022.59013850
   55022.92560018   55023.25901127
   55023.26001228   55023.59342089
   55023.59444736   55023.92784841
   55023.92890653   55024.26231527
   55024.26328008   55024.59668654
   55024.59769868   55024.93110287
   55024.93212826   55025.10211698
   55025.11450813   55025.44791525
   55025.45003820   55025.78344469
   55025.78449287   55026.11789004
   55026.11889329   55026.45230431
   55026.45337229   55026.53691364
   55026.68667081   55026.73764130
   55026.74028131   55027.07371575
   55027.07472051   55027.40812384
   55027.40919904   55027.74261417
   55027.74681541   55028.08021704
   55028.08125485   55028.41465706
   55028.41563448   55028.74904365
   55028.75005924   55029.08348726
   55029.08448307   55029.41787850
   55029.42892197   55029.76232742
   55029.76658083   55030.09998331
   55030.10108592   55030.43449238
   55030.43553940   55030.76895324
   55030.78139821   55031.11480689
   55031.11589253   55031.44929113
   55031.45033530   55031.78374532
   55031.78474152   55032.11814420
   55032.12017434   55032.45358435
   55032.45466590   55032.78805941
   55032.79010763   55033.12351806
   55033.12568522   55033.45909567
   55033.46017540   55033.79356563
   55033.79578101   55034.11022955
   55034.12576028   55034.45916483
   55034.46017037   55034.79356676
   55034.79457624   55035.11576593
   55035.12798786   55035.46140958
   55035.46244955   55035.79585410
   55035.79686363   55036.05019088
   55036.05266680   55036.38607555
   55036.38708526   55036.72048377
   55036.72148329   55037.05489521
   55037.05590692   55037.38929654
   55037.39667207   55037.70888566
   55037.71260872   55037.74882513
   55037.74995741   55038.08336600
   55038.08538372   55038.33555704
   55038.34163080   55038.37174032
   55038.38597087   55038.71937429
   55038.72038989   55039.05379735
   55039.05478081   55039.38819357
   55039.38918898   55039.72259223
   55039.72778244   55040.06119018
   55040.06322874   55040.39663658
   55040.39768958   55040.73109348
   55040.73211219   55041.06551969
   55041.06754200   55041.20867516
   55041.21525302   55041.54866764
   55041.55069409   55041.88409668
   55041.89041337   55042.07470583
   55042.11163204   55042.13964851
   55042.15421118   55042.84530164
   55042.86097882   55043.19438994
   55043.19540421   55043.52879891
   55043.52978042   55043.86319608
   55043.86520455   55043.95061471
   55043.96073457   55044.29411555
   55044.29512469   55044.62852953
   55044.62956336   55044.96297032
   55044.96398896   55045.29738429
   55045.29836814   55045.63176651
   55045.63275008   55045.93009064
   55045.93723307   55046.16488200
   55046.16751419   55046.50093582
   55046.50194221   55046.83535046
   55046.83641703   55046.96713194
   55046.99248552   55047.05876013
   55047.11503668   55047.44843648
   55047.44950994   55047.78290444
   55047.78396923   55048.11738087
   55048.11844733   55048.45184732
   55048.45599968   55049.08693319
   55049.09466965   55049.15049337
   55049.16223696   55049.49564500
   55049.49767065   55049.83108613
   55049.83214403   55050.16554943
   55050.35324325   55050.38173770
   55050.48909443   55050.51066094
   55050.51245793   55050.84585582
   55050.84684075   55050.93954601
   55050.94370759   55051.27711509
   55051.27813181   55051.61153678
   55051.61260511   55051.93550933
   55051.93742319   55052.12684214
   55052.14563926   55052.47905611
   55052.48010499   55052.81351712
   55052.81456925   55052.91137278
   55053.03760637   55053.37101338
   55053.37212578   55053.70553742
   55053.70655288   55054.03996532
   55054.04100472   55054.37442411
   55054.37546422   55054.70886467
   55054.70988055   55054.93409998
   55054.94710723   55055.08511222
   55055.09628268   55055.42969750
   55055.43070937   55055.76411960
   55055.76511406   55055.90847984
   55055.95063034   55055.99971228
   55056.01441979   55056.03723074
   55056.03997778   55056.37337760
   55056.37438704   55056.63033938
   55056.63219639   55056.96560955
   55056.96660118   55057.30000701
   55057.30106685   55057.63447517
   55057.63548519   55057.96889598
   55057.96988689   55058.30329959
   55058.30431976   55058.63772509
   55058.63872468   55058.97212463
   55058.97317081   55059.30658107
   55059.30759191   55059.64100731
   55059.64201840   55059.97542766
   55059.97643904   55060.30984304
   55060.31083540   55060.64423059
   55060.64522896   55060.90960447
   55061.05957623   55061.39296975
   55061.39507449   55061.72848671
   55061.73270170   55062.06610967
   55062.06712371   55062.40053592
   55062.40155008   55062.73494542
   55062.73599723   55063.06940463
   55063.07041347   55063.40381312
   55063.40484726   55063.73823094
   55063.73936171   55064.07276928
   55064.07381366   55064.40720628
   55064.40825973   55064.74165957
   55064.74265071   55065.07605896
   55065.07708959   55065.41049346
   55065.41151656   55065.74490504
   55065.74594696   55065.88179278
   55065.89342699   55066.22683669
   55066.22886923   55066.56226026
   55066.56343319   55066.85883582
   55066.87205656   55067.20546203
   55067.20648214   55067.53988160
   55067.54094713   55067.87434185
   55067.87632141   55068.04674342
   55068.12170631   55068.45510325
   55068.45610145   55068.78949689
   55068.79049871   55068.86312383
   55068.86599798   55069.19939881
   55069.20139345   55069.53480565
   55069.53580407   55069.86920088
   55069.87023712   55070.20363431
   55070.20572355   55070.53913159
   55070.54119943   55070.87460771
   55070.87562174   55071.20903050
   55071.21004640   55071.54344763
   55071.54445395   55071.87785520
   55071.87884784   55072.21225682
   55072.21326687   55072.54666303
   55072.54766410   55072.88106479
   55072.88305648   55073.21645830
   55073.21752439   55073.55091876
   55073.55302590   55073.88643529
   55073.88845714   55074.22186089
   55074.22289474   55074.55629970
   55074.55730587   55074.85640593
   55075.11709938   55075.45050828
   55075.45153934   55075.78494696
   55075.78695053   55076.12037052
   55076.12138416   55076.26172521
   55076.26491271   55076.59830713
   55076.60037313   55076.93377670
   55076.93483415   55076.94891651
   55077.00582134   55077.33921392
   55077.34025844   55077.67366288
   55077.67569012   55078.00909764
   55078.01108403   55078.04235040
   55078.34805124   55078.68145777
   55078.68255476   55079.01595285
   55079.01709115   55079.35048372
   55079.35164315   55079.68504714
   55079.68716713   55080.02057218
   55080.02270642   55080.35611991
   55080.35825534   55080.69166432
   55080.69381750   55081.02722909
   55081.02832037   55081.36171789
   55081.36278592   55081.69620117
   55081.69728257   55082.03068695
   55082.03198620   55082.36539636
   55082.36763630   55082.70104701
   55082.70234075   55082.81832113
   55082.87278279   55083.03823220
   55083.04103218   55083.37444559
   55083.37651656   55083.70992878
   55083.71098685   55084.04438953
   55084.05280653   55084.38621672
   55084.38841062   55084.72180797
   55084.72285377   55084.87027737
   55084.87335252   55085.20675299
   55085.20786678   55085.54126123
   55085.54230706   55085.87570525
   55085.87673893   55086.15094650
   55086.15266853   55086.48608251
   55086.48819376   55086.82160195
   55086.82264823   55087.15605879
   55087.15729302   55087.49070275
   55087.49176441   55087.82517173
   55087.82728179   55088.16068983
   55088.16489343   55088.26867265
   55088.27079901   55088.31097102
   55088.31242231   55088.64583639
   55088.64696310   55088.98036295
   55088.98141420   55089.31483686
   55089.31588559   55089.64929203
   55089.65035864   55089.98376289
   55089.98482594   55090.31823269
   55090.31928520   55090.65269205
   55090.65376468   55090.86574425
   55090.91784711   55090.95817373
   55090.96015159   55091.21663782
   55091.22355445   55091.55696320
   55091.55799795   55091.79818130
   55091.80013581   55092.13353767
   55092.13461010   55092.46800870
   55092.46904354   55092.80243385
   55092.80350086   55092.87534431
   55092.89356492   55093.22698649
   55093.22830578   55093.56170943
   55093.56287527   55093.89626975
   55093.89744636   55094.23085804
   55094.23204860   55094.34882047
   55094.36691771   55094.70032625
   55094.70138962   55095.03480756
   55095.03586398   55095.36927750
   55095.37030953   55095.70372187
   55095.70481978   55096.03823399
   55096.03932345   55096.37272268
   55096.37379020   55096.70719093
   55096.70822634   55097.04162806
   55097.04270094   55097.37610817
   55097.37717085   55097.71060597
   55097.71167728   55098.04506827
   55098.04617165   55098.37956835
   55098.38059759   55098.71399415
   55098.71505657   55099.04845633
   55099.04950241   55099.38292630
   55099.38396640   55099.71736330
   55099.71842609   55100.05184350
   55100.05288617   55100.38629618
   55100.38734274   55100.72075295
   55100.72181846   55101.05521892
   55101.05631741   55101.38972454
   55101.39080018   55101.72419417
   55101.72527538   55102.05869043
   55102.05972612   55102.39313207
   55102.39419187   55102.72759439
   55102.72873644   55103.06214769
   55103.06327524   55103.39668183
   55103.39771923   55103.73112520
   55103.73218169   55104.06558513
   55104.06663826   55104.40004244
   55104.40109440   55104.73447869
   55104.73555214   55105.06896079
   55105.07005609   55105.40345843
   55105.40446795   55105.73788433
   55105.73893126   55106.07234004
   55106.07338461   55106.40678152
   55106.40786926   55106.74127991
   55106.74231940   55107.07572491
   55107.07678874   55107.41019220
   55107.41128996   55107.58959080
   55107.65193475   55107.68079653
   55107.68360464   55107.75499573
   55107.83243079   55108.16583859
   55108.16688867   55108.50029406
   55108.50134968   55108.83476136
   55108.83580835   55109.16922890
   55109.17028606   55109.50369894
   55109.50473962   55109.83814834
   55109.83919039   55110.17260594
   55110.17366988   55110.29012653
   55110.29319193   55110.62659200
   55110.62766572   55110.68522959
   55110.68809567   55110.86990401
   55111.17866329   55111.51206202
   55111.51326441   55111.84667102
   55111.84786970   55112.02971449
   55112.03592660   55112.05454534
   55112.05739144   55112.11137635
   55112.12682556   55112.46022724
   55112.46148409   55112.74021739
   55112.78882451   55112.82948197
   55112.83589145   55112.97311891
   55113.00437042   55113.33777911
   55113.33881390   55113.67221784
   55113.67325743   55114.00666858
   55114.00770355   55114.02358410
   55114.02526442   55114.35866075
   55114.35973396   55114.69314786
   55114.69418841   55115.02758956
   55115.02861488   55115.36202808
   55115.36303001   55115.69642931
   55115.69751347   55116.03092100
   55116.03193098   55116.36534989
   55116.36637238   55116.69978090
   55116.70080838   55117.03421257
   55117.03526917   55117.36867188
   55117.36968014   55117.70308445
   55117.79690574   55117.88858714
   55117.89022263   55118.22362576
   55118.22464265   55118.55805052
   55118.55908435   55118.70976443
   55118.78811160   55119.12152021
   55119.12262774   55119.45602873
   55119.45707353   55119.78933825
   55119.79099199   55119.85235502
   55119.90162550   55120.23505437
   55120.23607145   55120.56948008
   55120.57048596   55120.90389293
   55120.90489856   55121.23830280
   55121.23930230   55121.57270898
   55121.57371316   55121.90712649
   55121.90812870   55122.24152771
   55122.24263699   55122.57604407
   55122.57712391   55122.91052354
   55122.91155215   55123.24495933
   55123.24597706   55123.57938838
   55123.58037990   55123.91379190
   55123.91483015   55124.11603077
   55124.14062848   55124.16595018
   55124.16773982   55124.50115139
   55124.50220898   55124.83561290
   55124.83665785   55125.12580553
   55125.15842439   55125.21196210
   55125.24120293   55125.57461624
   55125.57566447   55125.90907491
   55125.91327400   55126.10166473
   55126.10307613   55126.19415656
   55126.19534924   55126.52876563
   55126.52979170   55126.86320124
   55126.86425087   55127.19766519
   55127.19868605   55127.53208091
   55127.53310606   55127.86650601
   55127.86757362   55128.20097537
   55128.20202497   55128.53542876
   55128.53647242   55128.86987012
   55128.87088193   55129.20427106
   55129.20534827   55129.53874340
   55129.53978394   55129.87318576
   55129.87425843   55130.20767241
   55130.20868758   55130.54208322
   55130.54310696   55130.87651940
   55130.87756491   55131.21097550
   55131.21206900   55131.54547428
   55131.54655463   55131.82922527
   55131.83369270   55131.90157609
   55131.90418795   55132.23758226
   55132.23863344   55132.57204707
   55132.57305123   55132.90646586
   55132.90746432   55133.24086951
   55133.24188763   55133.57529774
   55133.57631207   55133.90972103
   55133.91074721   55134.24414821
   55134.24515965   55134.57855817
   55134.57956830   55134.91296909
   55134.91396572   55135.24737030
   55135.24839956   55135.58180756
   55135.58287662   55135.91627647
   55135.91734127   55136.25074275
   55136.25175153   55136.58515849
   55136.58616367   55136.91956955
   55136.92059362   55137.25400008
   55137.25500811   55137.54864638
   55137.62939372   55137.95499798
   55138.21054507   55138.54394329
   55138.54503641   55138.87843653
   55138.87944330   55139.10562526
   55139.16948032   55139.50288520
   55139.50392266   55139.83732613
   55139.83833403   55140.09332463
   55140.13211507   55140.46551809
   55140.46656242   55140.79447434
   55140.81680850   55141.15022104
   55141.15127180   55141.48468128
   55141.48569323   55141.81909768
   55141.82010374   55142.15350422
   55142.15452951   55142.36546500
   55142.39263081   55142.40786353
   55142.40933590   55142.74274052
   55142.74381010   55143.03878970
   55143.07844070   55143.15702463
   55143.41308299   55143.45501759
   55143.50652522   55143.54704363
   55143.57257201   55143.78147981
   55143.80621850   55144.13963787
   55144.14065962   55144.20495194
   55144.20700526   55144.54040819
   55144.54142866   55144.87483167
   55144.87584955   55144.97968803
   55144.98404483   55145.31745486
   55145.31860389   55145.65200746
   55145.65302372   55145.81242103
   55146.03958492   55146.37299766
   55146.37513524   55146.70854412
   55146.70958450   55147.04299583
   55147.04405057   55147.37745557
   55147.37849524   55147.71190102
   55147.71292646   55147.83955435
   55147.91146017   55147.92639256
   55147.92900936   55148.26239832
   55148.26773814   55148.60115089
   55148.60215831   55148.74140089
   55148.77779564   55148.82312029
   55148.87044768   55148.90268222
   55148.98400760   55149.31742406
   55149.31844456   55149.65185421
   55149.65287310   55149.98628499
   55149.98732352   55150.32071443
   55150.32176311   55150.65516694
   55150.65620085   55150.85477722
   55150.90022151   55151.23362735
   55151.23464407   55151.25178339
   55151.34119585   55151.67460505
   55151.67568825   55151.77249650
   55151.77409813   55152.10750237
   55152.10857357   55152.44197743
   55152.44297865   55152.77639116
   55152.77739249   55153.11079971
   55153.11181900   55153.44524083
   55153.44628659   55153.77968732
   55153.78071795   55153.85243033
   55153.85551530   55154.18891728
   55154.19023634   55154.52364342
   55154.52494055   55154.85834733
   55154.86258658   55155.19598948
   55155.19702537   55155.53042703
   55155.53147808   55155.86488662
   55155.86593905   55156.19934583
   55156.20035793   55156.53376754
   55156.53475781   55156.86816343
   55156.86917592   55157.20257618
   55157.20357779   55157.53697529
   55157.53800052   55157.87141143
   55157.87243107   55158.20584438
   55158.20685125   55158.54025492
   55158.54125712   55158.87466567
   55158.87569388   55159.20910352
   55159.21015012   55159.54355650
   55159.54476488   55159.87817278
   55159.87921155   55160.21262688
   55160.21369310   55160.54709695
   55160.54814439   55160.73624113
   55160.74274649   55161.07615584
   55161.07719954   55161.41059502
   55161.41163782   55161.74505038
   55161.74607292   55162.07946992
   55162.08054764   55162.41396187
   55162.41503007   55162.74843635
   55162.75273317   55163.08613598
   55163.08717222   55163.42056866
   55163.42157863   55163.75498845
   55163.75602480   55164.08943325
   55164.09056874   55164.42397000
   55164.42498247   55164.75839460
   55164.75943512   55165.09283744
   55165.09387191   55165.42727319
   55165.42828542   55165.76170543
   55165.76280760   55165.82473689
   55165.83272653   55165.87022003
   55165.94010394   55165.96429487
   55165.97152606   55166.14075044
   55166.14566168   55166.47905604
   55166.48039906   55166.81379897
   55166.81505045   55167.13353559
   55167.14976524   55167.48316784
   55167.48445778   55167.81785691
   55167.81910922   55168.15251108
   55168.15381603   55168.48721221
   55168.48850829   55168.74660198
   55168.74864031   55168.86938547
   55168.90175699   55169.23515665
   55169.23647350   55169.56988699
   55169.57122683   55169.83816017
   55169.86226521   55170.19565902
   55170.19704204   55170.53044351
   55170.53172031   55170.83139634
   55171.09001140   55171.42340792
   55171.42471629   55171.75811755
   55171.75939486   55171.86767650
   55171.86933528   55172.20273133
   55172.20505668   55172.53846400
   55172.53972543   55172.76223216
   55172.83280205   55172.86977121
   55172.87207971   55173.20548037
   55173.20700624   55173.54040950
   55173.54305114   55173.71954595
   55173.76863773   55174.07818220
   55174.08413451   55174.41753069
   55174.41884983   55174.75225297
   55174.75355724   55175.08695433
   55175.08825564   55175.21025613
   55175.21458135   55175.54798009
   55175.54929908   55175.88270340
   55175.88404923   55176.21745469
   55176.21879022   55176.55218929
   55176.55668475   55176.89008085
   55176.89138626   55177.22478877
   55177.22610995   55177.55951467
   55177.56082313   55177.89422193
   55177.89552997   55178.22893742
   55178.23036773   55178.56378005
   55178.56513208   55178.89853502
   55178.89986355   55179.05246346
   55179.05775002   55179.07246884
   55179.07776576   55179.41116617
   55179.41249954   55179.74579727
   55179.74819467   55179.81998949
   55179.82256020   55180.15596583
   55180.15730066   55180.49070178
   55180.49196092   55180.82536990
   55180.82665785   55181.16005526
   55181.16139565   55181.49480086
   55181.49615530   55181.79318919
   55181.80966105   55181.84514876
   55181.85623227   55182.11998231
   55182.15268110   55182.20263520
   55182.20512057   55182.30921100
   55182.31085438   55182.33451237
   55182.33585480   55182.66925745
   55182.67055997   55183.00395780
   55183.00530138   55183.33870905
   55183.34319079   55183.67659083
   55183.73309653   55184.06649241
   55184.06778870   55184.40119450
   55184.40254490   55184.73595023
   55184.73723728   55185.07063484
   55185.07194194   55185.10141363
   55185.12197963   55185.45537919
   55185.45670157   55185.79010476
   55185.79143935   55186.12484111
   55186.12620455   55186.45960077
   55186.46094711   55186.67706687
   55186.69165452   55186.71355115
   55186.71576287   55186.87712015
   55186.90182621   55187.23523137
   55187.23653564   55187.56994684
   55187.57124970   55187.71531842
   55187.71767964   55188.05109324
   55188.05248215   55188.38589345
   55188.39037976   55188.72378197
   55188.72516683   55189.05857640
   55189.25145268   55189.58124586
   55189.63360732   55189.96700676
   55189.96832749   55190.30172306
   55190.30307699   55190.63648766
   55190.63781186   55190.97120335
   55190.97253339   55191.30594378
   55191.30726241   55191.59530172
   55191.59725571   55191.93065837
   55191.93196830   55191.96557993
   55191.96821825   55192.30161617
   55192.30298653   55192.63639836
   55192.63879861   55192.97219703
   55192.97350713   55193.30690937
   55193.30823989   55193.64164001
   55193.64292286   55193.97631627
   55193.97760735   55194.31101148
   55194.31229625   55194.64568971
   55194.64702351   55194.98042674
   55194.98174345   55195.31513877
   55195.31646628   55195.64986485
   55195.65116951   55195.98457103
   55195.98584681   55196.31925033
   55196.32054909   55196.65394964
   55196.65633820   55196.98974064
   55197.36266124   55197.69606419
   55197.69737493   55198.03077774
   55198.03209369   55198.35792341
   55198.43734045   55198.77073844
   55198.77206710   55199.10546774
   55199.10674266   55199.44014706
   55199.44144528   55199.67785834
   55199.68055690   55200.01395308
   55200.01525401   55200.34866008
   55200.34994558   55200.68333747
   55200.68462090   55200.85774885
   55201.03878470   55201.37218494
   55201.37349699   55201.70689410
   55201.71191568   55202.04531973
   55202.04666219   55202.07931873
   55202.30082656   55202.63422924
   55202.63558042   55202.96898296
   55203.20516827   55203.41975294
   55203.42125631   55203.75465670
   55203.75595112   55204.08935139
   55204.09065457   55204.42404961
   55204.46429497   55204.79768670
   55204.79901198   55205.13239629
   55205.13375832   55205.46714827
   55205.46848010   55205.80186452
   55205.80314602   55206.13653413
   55206.13788110   55206.47126861
   55206.47252619   55206.80590559
   55206.80725786   55206.91853964
   55206.92453966   55207.25792258
   55207.25921441   55207.59260047
   55207.59392276   55207.76261015
   55207.76448775   55207.77892222
   55207.78055061   55207.92471550
   55208.17778486   55208.41909256
   55208.42152590   55208.75491238
   55208.75655509   55209.03195970
   55209.03354549   55209.36693159
   55209.36833579   55209.60603616
   55209.64945373   55209.66444866
   55209.66570675   55209.68149458
   55209.68316673   55209.71050795
   55209.71957260   55209.98104923
   55209.98306085   55210.31645229
   55210.31777681   55210.65114040
   55210.65905955   55210.99246057
   55210.99375162   55211.02229788
   55211.09185124   55211.42524486
   55211.42656608   55211.75995118
   55211.76126659   55212.09465600
   55212.09595025   55212.42934193
   55212.44084836   55212.59807481
   55212.59963708   55212.79692405
   55212.81994289   55212.89431605
   55212.91945298   55213.25285342
   55213.25422128   55213.58761851
   55213.58892237   55213.88236423
   55213.89130684   55214.05452889
   55214.13033305   55214.46372376
   55214.46501514   55214.79841161
   55214.79970778   55215.13310119
   55215.13539107   55215.46876922
   55215.47144056   55215.57358135
   55215.65100317   55215.98424684
   55215.98553548   55216.31891995
   55216.32123571   55216.65463158
   55216.65588954   55216.98927407
   55216.99065640   55217.32405031
   55217.32531087   55217.58874003
   55217.76239440   55218.09578725
   55218.09823481   55218.43162997
   55218.43286145   55218.76624857
   55218.76752993   55219.10091410
   55219.10217318   55219.43556207
   55219.43686491   55219.77025952
   55219.77159268   55220.10498660
   55220.10633283   55220.43972261
   55220.44115658   55220.62849475
   55220.80872249   55221.14210927
   55221.14341556   55221.47679921
   55221.47815248   55221.62483580
   55221.62671344   55221.66964664
   55221.67097571   55221.81478967
   55221.81622460   55222.14962074
   55222.29659856   55222.62560020
   55222.69263702   55222.84494462
   55222.84936779   55223.10798772
   55223.11035389   55223.44373123
   55223.44507882   55223.61854488
   55223.63284880   55223.96623478
   55223.96753771   55224.03295938
   55224.10704829   55224.14194552
   55224.19188748   55224.52526167
   55224.52658082   55224.85997027
   55224.86125788   55224.89982894
   55224.94830664   55225.04211842
   55225.10535148   55225.13845561
   55225.20871293   55225.54210937
   55225.54341420   55225.87680909
   55225.87817145   55226.09718062
   55226.21524195   55226.30371468
   55226.30534904   55226.63874436
   55226.64008271   55226.97348420
   55226.97616566   55227.05017214
   55227.16295580   55227.34969747
   55227.37020660   55227.70359456
   55227.70485947   55228.03824845
   55228.03956375   55228.19822617
   55228.40959138   55228.68122396
   55228.68380307   55228.79471825
   55228.79770285   55228.90016221
   55228.96666315   55229.02549640
   55229.08945535   55229.24702178
   55229.30818822   55229.64156850
   55229.64286083   55229.83067620
   55229.83257486   55230.11840666
   55230.28032531   55230.61371548
   55231.33560768   55231.66899051
   55231.67050075   55231.84847036
   55231.95175732   55232.18125617
   55232.20100069   55232.24329073
   55232.35277326   55232.68616760
   55232.68766443   55232.88019127
   55233.10757066   55233.44095634
   55233.44227983   55233.59240286
   55233.67155944   55234.00494326
   55234.00628436   55234.33967828
   55234.34096723   55234.36251703
   55234.39568035   55234.72906466
   55234.73137209   55234.78195416
   55234.78374847   55234.89755159
   55235.18907151   55235.32020023
   55235.32615875   55235.65954977
   55235.66091153   55235.84394526
   55235.87506451   55235.92378858
   55235.98903213   55236.32242592
   55236.32368998   55236.35617543
   55236.37032405   55236.42085359
   55236.59301213   55236.86442063
   55236.96125342   55237.10390694
   55237.10663018   55237.44001246
   55237.44129174   55237.77468590
   55237.77594504   55238.10932902
   55238.11061087   55238.44399750
   55238.44667808   55238.78005326
   55238.78135148   55239.11474097
   55239.11599253   55239.44938593
   55239.45066436   55239.78405580
   55239.78533137   55240.11872197
   55240.12005761   55240.45342856
   55240.45470082   55240.60086546
   55240.65523515   55240.98862239
   55240.98995466   55241.32333716
   55241.32462785   55241.65801491
   55241.65928412   55241.99267512
   55241.99414032   55242.32752816
   55242.32885353   55242.66223987
   55242.66356634   55242.99695092
   55242.99828472   55243.09832962
   55243.10005103   55243.43344144
   55243.43474856   55243.76814637
   55243.76943466   55243.93063634
   55243.93875546   55244.27214104
   55244.27345354   55244.60683995
   55244.60813638   55244.94153024
   55244.94417433   55245.27756593
   55245.27889705   55245.61227936
   55245.61360003   55245.94699790
