#  MJD_start[days]  MJD_stop[days]
   54603.76507725   54604.09915557
   54604.10103374   54604.43493110
   54604.43675691   54604.77061795
   54604.77247514   54605.10634150
   54605.10817830   54605.44228637
   54605.44568181   54605.78002953
   54605.78187324   54606.01305628
   54606.03533183   54606.06692461
   54606.06953152   54606.09004438
   54606.11034468   54606.44462195
   54606.44645870   54606.53513010
   54606.54213835   54606.57570415
   54607.21177846   54607.28374309
   54607.28731863   54607.62114223
   54607.62517436   54607.95901562
   54607.96087178   54608.29472251
   54608.29851529   54608.63259715
   54608.63453511   54608.96839495
   54608.97223447   54609.16354102
   54609.16595878   54609.23518904
   54609.24027394   54609.57411837
   54609.57596777   54609.91006429
   54609.91188451   54610.24579406
   54610.24765580   54610.58198648
   54610.58584029   54610.91968788
   54610.92153579   54611.25511305
   54611.25697574   54611.59108681
   54611.59342069   54611.92723838
   54611.92910045   54612.26296443
   54612.26479550   54612.59886669
   54612.60323964   54612.93705539
   54612.93891352   54613.05613628
   54613.05669558   54613.09896709
   54613.10808615   54613.17498166
   54613.17807172   54613.24199259
   54613.24402354   54613.57824711
   54613.58011574   54613.91396200
   54613.91588682   54614.24976411
   54614.25345385   54614.53629474
   54614.54188487   54614.87595012
   54614.87984207   54615.21371616
   54615.21555774   54615.54964526
   54615.55174544   54615.88584788
   54615.88773971   54616.22161300
   54616.22351305   54616.55760615
   54616.55946647   54616.89330955
   54616.89513327   54617.22904878
   54617.23093058   54617.56476376
   54617.56661848   54617.90072020
   54617.90257452   54618.23641764
   54618.23835222   54618.57221418
   54618.57402578   54618.90789570
   54618.90976011   54619.24363480
   54619.24557348   54619.57968016
   54619.58152627   54619.91559928
   54619.91876157   54620.25259084
   54620.25452241   54620.58861094
   54620.59048817   54620.92434189
   54620.92806132   54621.09846971
   54621.09904344   54621.18307678
   54621.18814125   54621.52198307
   54621.52553307   54621.55455507
   54621.55855961   54621.89237662
   54621.89599641   54621.91350073
   54621.92223884   54622.07176605
   54622.13923976   54622.16279786
   54622.18397817   54622.44366286
   54622.44695864   54622.78075167
   54622.78259689   54623.11646301
   54623.12037266   54623.19838310
   54623.20920390   54623.22918808
   54623.23208877   54623.56590029
   54623.56775392   54623.90161210
   54623.90352947   54624.23744056
   54624.23936277   54624.52709949
   54624.52770165   54624.86157698
   54624.87475078   54625.20851832
   54625.21237850   54625.54645156
   54625.54828327   54625.88237380
   54625.88621451   54626.22004618
   54626.22190301   54626.55577000
   54626.55762023   54626.89148260
   54626.89333588   54627.18689572
   54627.18798543   54627.21540842
   54627.21774688   54627.55178079
   54627.55360551   54627.88744589
   54627.88930229   54628.22322569
   54628.22505100   54628.55892490
   54628.56331007   54628.89712717
   54628.89896857   54629.23314031
   54629.23499091   54629.32557458
   54629.32659618   54629.36941263
   54629.37374999   54629.70752879
   54629.70938308   54630.04323026
   54630.20911662   54630.54310349
   54630.54493090   54630.87876590
   54630.88218896   54630.98282119
   54630.98723222   54631.18484312
   54631.21469957   54631.54866307
   54631.55262195   54631.88669032
   54631.88855495   54632.22265591
   54632.22450620   54632.55858869
   54632.56043325   54632.82330969
   54632.82387372   54633.15770981
   54633.15955220   54633.49364256
   54633.49550716   54633.82935767
   54633.83119403   54634.16535917
   54634.16722873   54634.50119461
   54634.50303920   54634.83691107
   54634.83873644   54635.04105988
   54635.04362718   54635.37743722
   54635.37925131   54635.71311063
   54635.71493000   54636.04878963
   54636.05323347   54636.38709658
   54636.38895073   54636.72303164
   54636.72492689   54637.01814647
   54637.28045304   54637.61429367
   54637.61613315   54637.94999664
   54637.95183607   54638.28539550
   54638.28884330   54638.32999839
   54638.33492745   54638.66910081
   54638.67291717   54638.69566245
   54639.01261171   54639.02847902
   54639.03102488   54639.36482886
   54639.38254930   54639.43998840
   54639.44144058   54639.48921446
   54639.61874407   54639.67086064
   54639.67233309   54639.88549742
   54639.88706693   54640.22092423
   54640.22274181   54640.55684685
   54640.55874359   54640.89260429
   54640.89446604   54641.22832480
   54641.23215688   54641.56621859
   54641.64740028   54641.98125872
   54642.15515542   54642.48901231
   54642.49268522   54642.82654233
   54642.82840962   54643.13754213
   54643.14691662   54643.18752933
   54643.19839707   54643.53220025
   54643.53563430   54643.86948504
   54643.88558514   54644.05089119
   54644.18715527   54644.52100022
   54644.52282630   54644.85668433
   54644.86005161   54645.07494888
   54645.07940533   54645.18109130
   54645.18387226   54645.51772751
   54645.51955914   54645.53693365
   54645.68791801   54646.02179056
   54646.02364238   54646.20500689
   54646.20764813   54646.54168034
   54646.54353172   54646.87739511
   54646.88107266   54647.21493187
   54647.21684189   54647.55090943
   54647.55289968   54647.88675948
   54647.88861940   54647.91987484
   54648.00828056   54648.34319546
   54648.34507607   54648.36863564
   54648.37077786   54648.70460785
   54648.70643850   54649.04052881
   54649.07908880   54649.39168398
   54649.39726737   54649.73126027
   54649.73309739   54650.06693644
   54650.06879643   54650.40265704
   54650.40620454   54650.74007408
   54650.74190829   54651.07576738
   54651.07764027   54651.41175631
   54651.41357611   54651.74767147
   54651.74970987   54652.08354847
   54652.08541678   54652.41928428
   54652.42112169   54652.75520568
   54652.75704115   54653.09089084
   54653.09271616   54653.15031364
   54653.16666560   54653.50039272
   54653.50222271   54653.83608179
   54653.83791534   54654.17175768
   54654.17530778   54654.50914510
   54654.51106704   54654.84494656
   54654.84678867   54655.18088073
   54655.18272442   54655.51656948
   54655.51852511   54655.85221712
   54655.85406238   54656.18815702
   54656.19000093   54656.52385299
   54656.52575406   54656.85959546
   54656.86144721   54657.19553519
   54657.19762896   54657.53149854
   54657.53334005   54657.86755483
   54657.86942941   54658.20329612
   54658.20513072   54658.53923088
   54658.54463110   54658.87845074
   54658.88028870   54659.21415363
   54659.22084714   54659.55466026
   54659.55651491   54659.89038294
   54659.89222909   54660.22604740
   54660.22790848   54660.52980654
   54660.54035160   54660.87439315
   54660.87624998   54661.21033972
   54661.21213999   54661.54624195
   54661.54806901   54661.88191037
   54661.88375159   54662.00468411
   54662.02575031   54662.35955934
   54662.36142371   54662.69552233
   54662.69759206   54663.03146155
   54663.03332140   54663.36743229
   54663.36928801   54663.70312945
   54663.70496303   54664.03882162
   54664.04067546   54664.06107312
   54664.13081850   54664.46486671
   54664.47028960   54664.80415589
   54664.80754395   54664.90328630
   54664.90748183   54664.92163299
   54664.92258312   54665.06808112
   54665.07088032   54665.40609228
   54665.41116124   54665.43031195
   54665.43293843   54665.76674913
   54665.76860720   54666.10284822
   54666.10471723   54666.12578846
   54666.12800319   54666.46206292
   54666.46389396   54666.79775179
   54666.79958892   54667.13347641
   54667.13532769   54667.46917995
   54667.47106608   54667.50484589
   54667.50972704   54667.84352109
   54667.84531733   54668.17916741
   54668.18295700   54668.51683853
   54668.52093533   54668.85478165
   54668.85664881   54669.19051591
   54669.19235373   54669.52645057
   54669.52831379   54669.61898256
   54669.70276441   54669.85518733
   54669.86880555   54670.01742638
   54670.01797392   54670.35182429
   54670.35383919   54670.68768745
   54670.68952039   54671.02337748
   54671.02527829   54671.04267346
   54671.04833201   54671.38221273
   54671.38404953   54671.71791048
   54671.71976644   54671.90095419
   54671.90482822   54671.95024311
   54671.95256030   54672.28634364
   54672.28821023   54672.62207113
   54672.62393162   54672.95788422
   54672.95975694   54673.29383543
   54673.29570544   54673.62954694
   54673.63137807   54673.96546837
   54673.96913390   54674.30301271
   54674.30610851   54674.63996673
   54674.64438439   54674.97825056
   54674.98007943   54675.31390949
   54675.31582309   54675.64967774
   54675.65156684   54675.98542865
   54675.98729429   54676.32117798
   54676.32626751   54676.66013349
   54676.66196497   54676.99583103
   54677.00037220   54677.33440531
   54677.33629519   54677.67037734
   54677.67226291   54677.98910870
   54678.09627614   54678.43008688
   54678.43193944   54678.76604406
   54678.76790009   54678.93069775
   54678.94918835   54678.97296857
   54679.06573217   54679.34574106
   54679.34852292   54679.68234430
   54679.68420909   54680.01830464
   54680.02013710   54680.31235391
   54680.37248596   54680.70699852
   54680.70887151   54681.04299259
   54681.04484299   54681.37869584
   54681.38055562   54681.71440872
   54681.71628170   54682.04984721
   54682.05169023   54682.38552065
   54682.38736135   54682.72141461
   54682.72330828   54682.94563614
   54682.94793703   54683.28177615
   54683.28555944   54683.61965649
   54683.62153912   54683.95538493
   54683.95723882   54684.29110573
   54684.29294496   54684.62680075
   54684.62862021   54684.96252382
   54684.96436424   54685.29822464
   54685.30005621   54685.51930431
   54685.52333841   54685.85735819
   54685.85919598   54686.19306103
   54686.19490973   54686.52876972
   54686.53092648   54686.85023442
   54686.85714531   54686.88340022
   54687.24366895   54687.57804447
   54687.57990274   54687.91374691
   54687.91560190   54688.24946301
   54688.25132067   54688.58517147
   54688.58710776   54688.92119663
   54688.92302872   54689.25689210
   54689.25877118   54689.59287025
   54689.59472967   54689.77603332
   54689.77660955   54689.90256233
   54689.91377928   54689.93600142
   54690.05821797   54690.39230940
   54690.39420102   54690.72805655
   54690.72992427   54691.06378301
   54691.06744085   54691.40127673
   54691.40311221   54691.45138253
   54691.45727765   54691.79114523
   54691.79299642   54691.92732444
   54691.95362294   54692.28744270
   54692.28931117   54692.62316070
   54692.62499778   54692.95884368
   54692.96067765   54693.29451810
   54693.29637298   54693.63023875
   54693.63209649   54693.96619920
   54693.97567626   54694.30948637
   54694.31138409   54694.64523918
   54694.64712829   54694.98099122
   54694.98284439   54695.08452130
   54695.18848218   54695.52251899
   54695.52641878   54695.86012839
   54695.86450026   54696.19839021
   54696.20023766   54696.53405629
   54696.53592062   54696.86999187
   54696.87447849   54697.20852893
   54697.21036327   54697.54421893
   54697.54607296   54697.87993592
   54697.88390286   54698.16302910
   54698.16625785   54698.19977273
   54698.20417451   54698.53826062
   54698.54015750   54698.85621250
   54699.19050151   54699.52471762
   54699.52850183   54699.84024186
   54699.84510200   54700.17937702
   54700.18130382   54700.51515540
   54700.51852662   54700.85235275
   54700.85424384   54701.18811383
   54701.18996097   54701.52382209
   54701.52564772   54701.85974413
   54701.86155738   54702.19541410
   54702.19730943   54702.53119667
   54702.53304571   54702.64767481
   54702.64824001   54702.98210945
   54702.98520389   54703.31927509
   54703.32111505   54703.65499800
   54703.65681921   54703.99077221
   54704.01644769   54704.35031950
   54704.35347809   54704.68742242
   54704.68927177   54705.02282425
   54705.02466788   54705.35850336
   54705.36263793   54705.69722725
   54705.69908522   54706.03265509
   54706.03447605   54706.36857111
   54706.37043311   54706.70434916
   54706.70626880   54706.94437722
   54706.95496842   54707.28888791
   54707.29070276   54707.62455063
   54707.62766466   54707.81414493
   54707.84323030   54708.17717862
   54708.17902521   54708.51288142
   54708.51470486   54708.84878886
   54708.85231660   54709.18616410
   54709.18799964   54709.52156282
   54709.52341112   54709.85725965
   54709.85909914   54710.19292476
   54710.19480634   54710.52866665
   54710.53046004   54710.86437175
   54710.86620836   54711.17251483
   54711.17309831   54711.50693013
   54711.50888342   54711.82807179
   54711.89811579   54712.08620403
   54712.08767824   54712.42154078
   54712.42235166   54712.75620666
   54712.75699968   54712.80931407
   54712.81271744   54712.91448543
   54712.96762537   54713.30167861
   54713.30359812   54713.55517377
   54713.55857155   54713.66156679
   54713.67898197   54713.70841863
   54713.72448207   54714.05825327
   54714.06010416   54714.39395752
   54714.39578434   54714.72986609
   54714.73174804   54714.91808278
   54714.92296104   54714.95083996
   54714.95440934   54715.28866284
   54715.29047768   54715.62455404
   54715.63236323   54715.96620205
   54715.96803797   54716.30189782
   54716.30373525   54716.53893619
   54716.54717108   54716.88114340
   54716.88293852   54717.19467470
   54717.19811984   54717.53240665
   54717.53423724   54717.86808571
   54717.86993005   54718.20378687
   54718.20734831   54718.54121114
   54718.54304964   54718.87691919
   54718.90181379   54719.23607068
   54719.23692517   54719.57111529
   54719.57191840   54719.88598970
   54719.88661861   54720.22051817
   54720.22385185   54720.55766890
   54720.55847847   54720.89230783
   54720.89462219   54721.02000265
   54721.02981345   54721.36379879
   54721.36625875   54721.70032226
   54721.70116360   54722.03519474
   54722.04221549   54722.37603952
   54722.37925692   54722.71333177
   54722.71565772   54723.01014924
   54723.01198476   54723.34581755
   54723.34659759   54723.68067086
   54723.68149987   54723.74115237
   54723.74177516   54724.07559158
   54724.07640184   54724.41020136
   54724.41101564   54724.74483673
   54724.74583001   54725.07987617
   54725.08255963   54725.09881511
   54725.10190118   54725.43574714
   54725.43655353   54725.77064219
   54725.77145777   54726.10554764
   54726.10641566   54726.44046014
   54726.44126362   54726.77530703
   54726.77902195   54726.82349721
   54726.82629344   54727.06790746
   54727.06850957   54727.40258054
   54727.40340616   54727.73722289
   54727.73808898   54728.07191188
   54728.07271083   54728.15373875
   54728.16487793   54728.49868516
   54728.49948328   54728.83330151
   54728.83495086   54729.16899620
   54729.17220775   54729.50626110
   54729.50707424   54729.84091356
   54729.84503934   54729.89560107
   54729.89856276   54730.23235850
   54730.23313916   54730.56694038
   54730.56777473   54730.90180862
   54730.90263154   54731.23644376
   54731.23721769   54731.57134624
   54731.57216752   54731.90622260
   54731.90704408   54731.93856224
   54731.95153807   54732.08562815
   54732.08666159   54732.42048873
   54732.42131714   54732.75536710
   54732.75930985   54732.79609745
   54732.79909786   54733.13288455
   54733.13368428   54733.46771900
   54733.46924133   54733.80306565
   54733.80396961   54734.13778914
   54734.13858688   54734.47240285
   54734.47324277   54734.80706332
   54734.80788046   54735.14201746
   54735.14283978   54735.47690297
   54735.47774522   54735.81158298
   54735.81242202   54736.14624059
   54736.14712849   54736.48120222
   54736.48201015   54736.81582428
   54736.81661569   54737.15043650
   54737.15129193   54737.48513184
   54737.48596385   54737.81980961
   54737.82064213   54738.15451565
   54738.15611917   54738.48993665
   54738.49229051   54738.82222226
   54738.82675305   54739.16057505
   54739.16144528   54739.49548643
   54739.49629698   54739.79907560
   54739.79968217   54740.13355074
   54740.13435260   54740.46842207
   54740.46926673   54740.80329225
   54740.80488654   54741.13870156
   54741.13951181   54741.47333617
   54741.47409891   54741.80792083
   54741.80872159   54742.14278652
   54742.14363616   54742.47785480
   54742.47865993   54742.80545538
   54742.81483624   54742.90026896
   54742.90522748   54743.23948907
   54743.24188485   54743.57571015
   54743.57651284   54743.71074979
   54743.72913278   54743.78283865
   54743.79728485   54744.13130351
   54744.13212654   54744.46617477
   54744.46700933   54744.80083869
   54744.80244079   54745.13625748
   54745.13856550   54745.17749651
   54745.17987109   54745.51369304
   54745.51454823   54745.84862102
   54745.84948584   54746.18334486
   54746.18485894   54746.51899465
   54746.52325690   54746.70302981
   54746.79189873   54747.12569069
   54747.12650439   54747.15852204
   54747.16092216   54747.49495256
   54747.49578484   54747.67705582
   54747.77062069   54748.10441901
   54748.10527188   54748.43932498
   54748.44017007   54748.77425505
   54748.77506918   54749.10892797
   54749.10972450   54749.44356182
   54749.44437794   54749.77819427
   54749.77901307   54750.11288678
   54750.11802795   54750.45184662
   54750.45348818   54750.78753388
   54750.78841396   54751.12222602
   54751.12300059   54751.45702079
   54751.45784813   54751.79169617
   54751.79249178   54752.12631205
   54752.12712715   54752.46097074
   54752.46177507   54752.79583919
   54752.79666163   54753.13048257
   54753.13201987   54753.21735905
   54753.21796221   54753.55180729
   54753.55262068   54753.88649159
   54753.89153627   54754.22538096
   54754.22617907   54754.56004913
   54754.56251053   54754.89633572
   54754.89726219   54755.23108122
   54755.23187681   54755.56590950
   54755.56672411   54755.90056068
   54755.90135482   54756.23541994
   54756.23696694   54756.57080959
   54756.57162812   54756.90572456
   54756.90652829   54756.92418373
   54756.98035672   54757.31429118
   54757.31513028   54757.65057179
   54757.65136300   54757.83100608
   54757.86858164   54758.13468933
   54758.13756738   54758.47161503
   54758.47326465   54758.80717909
   54758.80800924   54759.14209681
   54759.14290242   54759.47672680
   54759.47751656   54759.63905593
   54759.72910973   54760.06315579
   54760.06400680   54760.39782740
   54760.39864337   54760.73246780
   54760.73326643   54760.93135136
   54761.06051541   54761.39432232
   54761.39511645   54761.68374907
   54761.69041731   54761.71728711
   54761.72941660   54761.75998127
   54761.76865101   54762.10286491
   54762.10370722   54762.43776836
   54762.43937655   54762.65828046
   54762.71086772   54762.73767569
   54762.82737334   54763.16115474
   54763.82555628   54764.15935760
   54764.16098187   54764.49479561
   54764.49563018   54764.82945432
   54764.83030159   54765.16412424
   54765.16566443   54765.49948897
   54765.50031478   54765.83438783
   54765.83522612   54766.16927835
   54766.17023121   54766.50390450
   54766.50473241   54766.69888359
   54766.73653700   54767.07036629
   54767.07119364   54767.40500938
   54767.40580532   54767.73986614
   54767.74066565   54768.07471409
   54768.07549872   54768.40932044
   54768.41012506   54768.70054230
   54768.71801094   54768.73926580
   54768.74833769   54769.08216693
   54769.08294724   54769.41678080
   54769.41758983   54769.75142105
   54769.76263738   54770.09658356
   54770.09740854   54770.36201841
   54770.41731753   54770.61480432
   54770.62290130   54770.65289661
   54770.65481541   54770.98818251
   54770.98940094   54771.13403248
   54771.13496408   54771.46902966
   54771.46979683   54771.80359690
   54771.80439749   54772.13848183
   54772.13930391   54772.47336111
   54772.47562976   54772.70904878
   54772.71187723   54773.04539551
   54773.04892641   54773.38273887
   54773.38352744   54773.71758771
   54773.71838034   54774.05244094
   54774.05321421   54774.38703613
   54774.38862077   54774.72242683
   54774.72321637   54775.05703673
   54775.05782988   54775.39163904
   54775.39243219   54775.68904917
   54775.69033846   54775.94812856
   54775.95337731   54776.28743682
   54776.28822526   54776.34287033
   54776.34439982   54776.67820208
   54776.68135734   54777.01520425
   54777.01597222   54777.35004634
   54777.35081714   54777.68464125
   54777.68542458   54777.84826499
   54777.86052261   54778.09215297
   54778.09438107   54778.14473114
   54778.14649186   54778.48028718
   54778.48188748   54778.81570884
   54778.81720103   54779.15104958
   54779.15187028   54779.48573914
   54779.48654048   54779.82036120
   54779.82115110   54780.15497638
   54780.19002462   54780.23279465
   54780.23504163   54780.56906585
   54780.56987790   54780.90392308
   54780.90473234   54781.03936487
   54781.12425154   54781.45833036
   54781.45915984   54781.79206140
   54781.79605955   54782.12942523
   54782.13058604   54782.20314577
   54782.20835700   54782.54216616
   54782.54298340   54782.84174897
   54782.84316808   54783.15846831
   54783.24965714   54783.27980802
   54783.30134220   54783.33958937
   54783.34190987   54783.67604741
   54783.67686693   54783.80547091
   54783.80750284   54784.14086833
   54784.14225869   54784.17059055
   54784.17149458   54784.50539077
   54784.50618606   54784.84003243
   54784.84174591   54785.08289317
   54785.08569057   54785.28146113
   54785.28269964   54785.61649467
   54785.61728479   54785.95134059
   54785.95293466   54785.97060706
   54785.97279990   54786.30617116
   54786.30728014   54786.34603058
   54786.34716730   54786.61897341
   54786.76736338   54786.85535821
   54786.85724551   54787.07734095
   54787.07986844   54787.18195768
   54787.18931209   54787.52316269
   54787.52392899   54787.74356559
   54787.75449619   54788.00091088
   54788.01752996   54788.16674188
   54788.16801622   54788.50183428
   54788.50262345   54788.83670071
   54788.83752457   54788.87289794
   54788.87467392   54789.20804656
   54789.20939721   54789.54275908
   54789.54416997   54789.87752658
   54789.88151979   54790.21489225
   54790.21634267   54790.54970774
   54790.55093066   54790.71127898
   54790.72389223   54791.05726012
   54791.05843729   54791.22920079
   54791.23017082   54791.56398909
   54791.56476636   54791.85502110
   54791.85652016   54792.18988728
   54792.19479202   54792.52861539
   54792.52943348   54792.86328387
   54792.86410170   54792.89603026
   54792.89739373   54793.23077082
   54793.23193251   54793.27372889
   54793.27455866   54793.60839953
   54793.60919169   54793.87279388
   54793.87610577   54793.89990180
   54794.15872654   54794.18917406
   54794.19035355   54794.52427406
   54794.52506103   54794.73906392
   54794.74090491   54795.07494981
   54795.07575147   54795.40956983
   54795.41038010   54795.74441781
   54795.74524578   54796.07929689
   54796.08013256   54796.26986572
   54796.27047629   54796.60430961
   54796.60670550   54796.94066646
   54796.94400088   54797.27783771
   54797.27863179   54797.61250738
   54797.61559597   54797.94942889
   54797.95024390   54798.28406592
   54798.28645560   54798.31789943
   54798.31938727   54798.65320133
   54798.65399628   54798.76985115
   54798.77581279   54799.10966339
   54799.11044062   54799.44452293
   54799.44532925   54799.77938326
   54799.78020334   54800.11402541
   54800.11791306   54800.15722239
   54800.16273497   54800.49655772
   54800.49735802   54800.83142217
   54800.83222053   54801.16609426
   54801.16689571   54801.50072410
   54801.53664403   54801.87044207
   54801.87203940   54802.20610555
   54802.20692328   54802.54075488
   54802.54160376   54802.85877015
   54802.96442163   54803.15682504
   54803.17230943   54803.50630258
   54803.50709623   54803.73743041
   54803.77443621   54803.87932334
   54803.94803584   54804.28178792
   54804.29524925   54804.62903991
   54804.63043829   54804.64996894
   54804.90683618   54805.15708857
   54805.49244687   54805.66172064
   54805.78075594   54805.86532529
   54805.86865767   54806.20246034
   54806.20315428   54806.53698109
   54806.53765839   54806.87148138
   54806.87219761   54807.13139429
   54807.13200684   54807.46581366
   54807.46650991   54807.80033817
   54807.80099922   54808.13505370
   54808.13572613   54808.46980951
   54808.47050389   54808.67978219
   54808.68059467   54808.83366062
   54808.86635378   54808.94704797
   54808.95468993   54809.05875322
   54809.06045819   54809.09334956
   54809.13857073   54809.18540224
   54809.39972812   54809.73356978
   54809.73421720   54810.05878422
   54810.06010777   54810.39391169
   54810.41228365   54810.74628200
   54810.74695065   54810.77122304
   54810.77376269   54810.86716667
   54810.88253223   54810.92789633
   54810.95743371   54811.29118087
   54811.29185718   54811.62590382
   54811.62658033   54811.68513283
   54811.71197918   54812.04577708
   54812.04642338   54812.32204670
   54812.45208739   54812.78612478
   54812.78679869   54813.12088956
   54813.12341973   54813.45693197
   54813.45757909   54813.72333130
   54813.72398571   54814.05779778
   54814.05845716   54814.39226463
   54814.39294035   54814.72700317
   54814.73111721   54814.75620751
   54814.75810413   54815.09213442
   54815.09281502   54815.42685590
   54815.42754708   54815.44540248
   54815.46114121   54815.69329787
   54815.69415402   54816.02822136
   54816.02891134   54816.36273718
   54816.36497363   54816.69877842
   54816.69944155   54817.03329210
   54817.03394914   54817.36800023
   54817.36866871   54817.63332649
   54817.65863551   54817.99271036
   54817.99336711   54818.32743328
   54818.32810478   54818.59934940
   54818.60101861   54818.83120417
   54818.84206399   54819.17586721
   54819.17654160   54819.51038341
   54819.51104852   54819.63365117
   54819.63644922   54819.97025914
   54819.97090119   54820.30471374
   54820.30535724   54820.63919385
   54820.63986673   54820.97367024
   54820.97435315   54821.30819206
   54821.30883740   54821.64267847
   54821.64333168   54821.77655811
   54822.07618635   54822.41020704
   54822.41089280   54822.74469672
   54822.74693267   54822.81360628
   54822.81586230   54823.14965382
   54823.15029878   54823.48437318
   54823.48502988   54823.75597545
   54823.79734819   54824.13116198
   54824.13417625   54824.46800099
   54824.46868004   54824.80250878
   54824.80315481   54825.13696112
   54825.13779393   54825.47163776
   54825.47226948   54825.80632179
   54825.80698168   54826.14102238
   54826.14169305   54826.47549819
   54826.47784504   54826.81164957
   54826.82207285   54827.15589078
   54827.15655866   54827.49039020
   54827.49260918   54827.66451970
   54827.66619762   54827.99999272
   54828.00146608   54828.33528812
   54828.33594284   54828.54092909
   54828.56194094   54828.89602354
   54828.89666629   54829.23049795
   54829.23115756   54829.51655660
   54829.53886286   54829.87310181
   54829.87386110   54830.20772830
   54830.20839402   54830.52099355
   54830.56916763   54830.90309051
   54830.90373523   54831.23755214
   54831.24276223   54831.57656806
   54831.57753331   54831.91135073
   54831.91217346   54831.98901869
   54832.01979523   54832.35360930
   54832.35519636   54832.50428210
   54832.51136382   54832.56097404
   54832.65981103   54832.99400924
   54832.99480603   54833.32862465
   54833.32954140   54833.52112533
   54833.61779042   54833.95170604
   54833.95256209   54834.28632852
   54834.28718927   54834.53546447
   54834.56677213   54834.61710147
   54834.63445791   54834.65798636
   54834.67285895   54835.00662485
